joint,time,angle_type,angle_deg
LeftArm2,1.96667,joint_angle,16.5228996
LeftArm2,2,joint_angle,14.04755004
LeftArm2,2.03333,joint_angle,11.36450327
LeftArm2,2.06667,joint_angle,8.925994899
LeftArm2,2.1,joint_angle,7.327671833
LeftArm2,2.13333,joint_angle,8.559874868
LeftArm2,2.16667,joint_angle,12.76509861
LeftArm2,2.2,joint_angle,17.52591952
LeftArm2,2.23333,joint_angle,20.48249633
LeftArm2,2.26667,joint_angle,20.544032
LeftArm2,2.3,joint_angle,16.74463427
LeftArm2,2.33333,joint_angle,6.690370878
LeftArm2,2.36667,joint_angle,-11.69956899
LeftArm2,2.4,joint_angle,-31.06347982
LeftArm2,2.43333,joint_angle,-44.64389737
LeftArm2,2.46667,joint_angle,-46.14877102
LeftArm2,2.5,joint_angle,-36.59321009
LeftArm2,2.53333,joint_angle,-18.94376088
LeftArm2,2.56667,joint_angle,0.4586756333
LeftArm2,2.6,joint_angle,14.68061111
LeftArm2,2.63333,joint_angle,22.16286695
LeftArm2,2.66667,joint_angle,23.96722564
LeftArm2,2.7,joint_angle,23.4206239
LeftArm2,2.73333,joint_angle,22.87551186
LeftArm2,2.76667,joint_angle,22.58731409
LeftArm2,2.8,joint_angle,21.53937428
LeftArm2,2.83333,joint_angle,19.49826943
LeftArm2,2.86667,joint_angle,16.49087126
LeftArm2,2.9,joint_angle,11.92668946
LeftArm2,2.93333,joint_angle,6.416038686
LeftArm2,2.96667,joint_angle,6.405209783
LeftArm2,3,joint_angle,9.099772998
LeftArm2,3.03333,joint_angle,11.13675255
LeftArm2,3.06667,joint_angle,7.993448791
LeftArm2,3.1,joint_angle,-5.745506178
LeftArm2,3.13333,joint_angle,-29.98190739
LeftArm2,3.16667,joint_angle,-54.18255604
LeftArm2,3.2,joint_angle,-53.85132914
LeftArm2,3.23333,joint_angle,-25.01098286
LeftArm2,3.26667,joint_angle,10.49824838
LeftArm2,3.3,joint_angle,1.160709361
LeftArm2,3.33333,joint_angle,-16.86466892
LeftArm2,3.36667,joint_angle,-18.6352804
LeftArm2,3.4,joint_angle,-8.817820467
LeftArm2,3.43333,joint_angle,2.213496391
LeftArm2,3.46667,joint_angle,11.3071502
LeftArm2,3.5,joint_angle,12.83293681
LeftArm2,3.53333,joint_angle,6.220316303
LeftArm2,3.56667,joint_angle,-2.413355529
LeftArm2,3.6,joint_angle,-14.40708105
LeftArm2,3.63333,joint_angle,-25.96427004
LeftArm2,3.66667,joint_angle,-40.72160019
LeftArm2,3.7,joint_angle,-57.2158519
LeftArm2,3.73333,joint_angle,-57.02734879
LeftArm2,3.76667,joint_angle,-34.73396205
LeftArm2,3.8,joint_angle,-5.710441161
LeftArm2,3.83333,joint_angle,7.627443352
LeftArm2,3.86667,joint_angle,1.943593162
LeftArm2,3.9,joint_angle,0.288943189
LeftArm2,3.93333,joint_angle,-2.653069611
LeftArm2,3.96667,joint_angle,-10.42554004
LeftArm2,4,joint_angle,-29.73083729
LeftArm2,4.03333,joint_angle,-57.54329728
LeftArm2,4.06667,joint_angle,-83.87128092
LeftArm2,4.1,joint_angle,-99.64710086
LeftArm2,4.13333,joint_angle,-86.11211886
LeftArm2,4.16667,joint_angle,-59.20945855
LeftArm2,4.2,joint_angle,-46.34351937
LeftArm2,4.23333,joint_angle,-49.91058272
LeftArm2,4.26667,joint_angle,-43.23745787
LeftArm2,4.3,joint_angle,-32.2299073
LeftArm2,4.33333,joint_angle,-24.73109297
LeftArm2,4.36667,joint_angle,-15.53575061
LeftArm2,4.4,joint_angle,-10.43940562
LeftArm2,4.43333,joint_angle,-3.816363011
LeftArm2,4.46667,joint_angle,0.9007985159
LeftArm2,4.5,joint_angle,3.833448613
LeftArm2,4.53333,joint_angle,8.032982879
LeftArm2,4.56667,joint_angle,11.72787311
LeftArm2,4.6,joint_angle,12.58020512
LeftArm2,4.63333,joint_angle,13.23503859
LeftArm2,4.66667,joint_angle,13.46594058
LeftArm2,4.7,joint_angle,12.88175281
LeftArm2,4.73333,joint_angle,12.88920126
LeftArm2,4.76667,joint_angle,12.43364252
LeftArm2,4.8,joint_angle,12.69496857
LeftArm2,4.83333,joint_angle,12.77220328
LeftArm2,4.86667,joint_angle,10.6460715
LeftArm2,4.9,joint_angle,9.661328933
LeftArm2,4.93333,joint_angle,10.97535034
LeftArm2,4.96667,joint_angle,12.32632753
LeftArm2,5,joint_angle,13.41110852
LeftArm2,5.03333,joint_angle,14.20614476
LeftArm2,5.06667,joint_angle,13.85371842
LeftArm2,5.1,joint_angle,12.24152977
LeftArm2,5.13333,joint_angle,10.47269447
LeftFoot,0,roll,0.118897007
LeftFoot,0.0333333,roll,-33.21012247
LeftFoot,0.0666667,roll,-38.47757785
LeftFoot,0.1,roll,-38.52780953
LeftFoot,0.133333,roll,-38.16747797
LeftFoot,0.166667,roll,-37.8861995
LeftFoot,0.2,roll,-37.66593498
LeftFoot,0.233333,roll,-37.52950716
LeftFoot,0.266667,roll,-37.43371889
LeftFoot,0.3,roll,-37.270945
LeftFoot,0.333333,roll,-37.08153792
LeftFoot,0.366667,roll,-36.87330515
LeftFoot,0.4,roll,-36.65824347
LeftFoot,0.433333,roll,-36.41107781
LeftFoot,0.466667,roll,-36.09551382
LeftFoot,0.5,roll,-36.00928236
LeftFoot,0.533333,roll,-35.96232478
LeftFoot,0.566667,roll,-35.88346639
LeftFoot,0.6,roll,-35.71221275
LeftFoot,0.633333,roll,-35.40670223
LeftFoot,0.666667,roll,-35.03252273
LeftFoot,0.7,roll,-34.79604918
LeftFoot,0.733333,roll,-34.53301552
LeftFoot,0.766667,roll,-34.3993568
LeftFoot,0.8,roll,-34.27837727
LeftFoot,0.833333,roll,-34.22502142
LeftFoot,0.866667,roll,-34.06354848
LeftFoot,0.9,roll,-33.90361645
LeftFoot,0.933333,roll,-33.73815091
LeftFoot,0.966667,roll,-33.52785577
LeftFoot,1,roll,-33.29114157
LeftFoot,1.03333,roll,-33.13805009
LeftFoot,1.06667,roll,-32.94334414
LeftFoot,1.1,roll,-32.82501059
LeftFoot,1.13333,roll,-32.7676442
LeftFoot,1.16667,roll,-32.80355023
LeftFoot,1.2,roll,-32.87092718
LeftFoot,1.23333,roll,-32.93376608
LeftFoot,1.26667,roll,-33.00611959
LeftFoot,1.3,roll,-33.17242648
LeftFoot,1.33333,roll,-33.47415005
LeftFoot,1.36667,roll,-33.8176835
LeftFoot,1.4,roll,-34.15291437
LeftFoot,1.43333,roll,-34.55491383
LeftFoot,1.46667,roll,-34.97358704
LeftFoot,1.5,roll,-35.42749358
LeftFoot,1.53333,roll,-35.83824612
LeftFoot,1.56667,roll,-36.17746569
LeftFoot,1.6,roll,-36.70460143
LeftFoot,1.63333,roll,-37.15919014
LeftFoot,1.66667,roll,-37.37738752
LeftFoot,1.7,roll,-37.33684549
LeftFoot,1.73333,roll,-37.32014165
LeftFoot,1.76667,roll,-37.58225002
LeftFoot,1.8,roll,-38.19290024
LeftFoot,1.83333,roll,-39.20999026
LeftFoot,1.86667,roll,-40.79486365
LeftFoot,1.9,roll,-43.2461793
LeftFoot,1.93333,roll,-46.16370467
LeftFoot,1.96667,roll,-49.04821964
LeftFoot,2,roll,-51.45953917
LeftFoot,2.03333,roll,-53.01036325
LeftFoot,2.06667,roll,-53.42422898
LeftFoot,2.1,roll,-52.88107787
LeftFoot,2.13333,roll,-51.77886673
LeftFoot,2.16667,roll,-51.10456804
LeftFoot,2.2,roll,-50.19100672
LeftFoot,2.23333,roll,-48.85659889
LeftFoot,2.26667,roll,-47.4129444
LeftFoot,2.3,roll,-46.07222786
LeftFoot,2.33333,roll,-44.84598614
LeftFoot,2.36667,roll,-43.33506742
LeftFoot,2.4,roll,-42.03647257
LeftFoot,2.43333,roll,-42.52743321
LeftFoot,2.46667,roll,-46.40113339
LeftFoot,2.5,roll,-51.62865898
LeftFoot,2.53333,roll,-56.14582074
LeftFoot,2.56667,roll,-60.7763373
LeftFoot,2.6,roll,-64.31759086
LeftFoot,2.63333,roll,-68.81698849
LeftFoot,2.66667,roll,-73.82307373
LeftFoot,2.7,roll,-79.75446411
LeftFoot,2.73333,roll,-86.6560213
LeftFoot,2.76667,roll,-93.15631164
LeftFoot,2.8,roll,-97.62098205
LeftFoot,2.83333,roll,-96.41840314
LeftFoot,2.86667,roll,-90.43236728
LeftFoot,2.9,roll,-87.07817067
LeftFoot,2.93333,roll,-83.23314443
LeftFoot,2.96667,roll,-81.01290819
LeftFoot,3,roll,-69.88179116
LeftFoot,3.03333,roll,-56.2556847
LeftFoot,3.06667,roll,-46.34651567
LeftFoot,3.1,roll,-44.10676294
LeftFoot,3.13333,roll,-45.72928942
LeftFoot,3.16667,roll,-47.65805798
LeftFoot,3.2,roll,-45.18570279
LeftFoot,3.23333,roll,-40.04136919
LeftFoot,3.26667,roll,-38.06591126
LeftFoot,3.3,roll,-46.47919652
LeftFoot,3.33333,roll,-59.00687126
LeftFoot,3.36667,roll,-64.7711554
LeftFoot,3.4,roll,-69.02670572
LeftFoot,3.43333,roll,-73.62361748
LeftFoot,3.46667,roll,-80.145276
LeftFoot,3.5,roll,-85.82121078
LeftFoot,3.53333,roll,-88.87624899
LeftFoot,3.56667,roll,-88.16700674
LeftFoot,3.6,roll,-86.26737423
LeftFoot,3.63333,roll,-84.17062456
LeftFoot,3.66667,roll,-81.87793691
LeftFoot,3.7,roll,-87.94137358
LeftFoot,3.73333,roll,-81.47398538
LeftFoot,3.76667,roll,-65.5247466
LeftFoot,3.8,roll,-50.80689014
LeftFoot,3.83333,roll,-47.85368539
LeftFoot,3.86667,roll,-49.14280024
LeftFoot,3.9,roll,-48.75969206
LeftFoot,3.93333,roll,-45.53364561
LeftFoot,3.96667,roll,-44.34574759
LeftFoot,4,roll,-46.20747392
LeftFoot,4.03333,roll,-53.00382619
LeftFoot,4.06667,roll,-64.22395054
LeftFoot,4.1,roll,-71.01621714
LeftFoot,4.13333,roll,-76.83062025
LeftFoot,4.16667,roll,-79.74317063
LeftFoot,4.2,roll,-82.45657819
LeftFoot,4.23333,roll,-85.16108501
LeftFoot,4.26667,roll,-88.09594644
LeftFoot,4.3,roll,-89.81275523
LeftFoot,4.33333,roll,-88.69033642
LeftFoot,4.36667,roll,-86.74823546
LeftFoot,4.4,roll,-85.17226604
LeftFoot,4.43333,roll,-88.80381324
LeftFoot,4.46667,roll,-84.7738649
LeftFoot,4.5,roll,-79.34682829
LeftFoot,4.53333,roll,-73.20595933
LeftFoot,4.56667,roll,-67.27125747
LeftFoot,4.6,roll,-62.00607121
LeftFoot,4.63333,roll,-59.02812283
LeftFoot,4.66667,roll,-55.60673658
LeftFoot,4.7,roll,-52.84877686
LeftFoot,4.73333,roll,-51.57702328
LeftFoot,4.76667,roll,-53.32413778
LeftFoot,4.8,roll,-58.85240264
LeftFoot,4.83333,roll,-65.97543019
LeftFoot,4.86667,roll,-70.38156542
LeftFoot,4.9,roll,-73.76350901
LeftFoot,4.93333,roll,-76.79777729
LeftFoot,4.96667,roll,-80.08552779
LeftFoot,5,roll,-83.89390886
LeftFoot,5.03333,roll,-87.74175436
LeftFoot,5.06667,roll,-90.76583009
LeftFoot,5.1,roll,-91.98047392
LeftFoot,5.13333,roll,-87.40329916
LeftFoot,0,pitch,2.560994266
LeftFoot,0.0333333,pitch,47.75203434
LeftFoot,0.0666667,pitch,48.22304275
LeftFoot,0.1,pitch,48.13436787
LeftFoot,0.133333,pitch,47.89283531
LeftFoot,0.166667,pitch,47.70416361
LeftFoot,0.2,pitch,47.58162067
LeftFoot,0.233333,pitch,47.54629728
LeftFoot,0.266667,pitch,47.47834974
LeftFoot,0.3,pitch,47.48911708
LeftFoot,0.333333,pitch,47.5021765
LeftFoot,0.366667,pitch,47.47233116
LeftFoot,0.4,pitch,47.47614567
LeftFoot,0.433333,pitch,47.53119022
LeftFoot,0.466667,pitch,47.72664545
LeftFoot,0.5,pitch,48.0479885
LeftFoot,0.533333,pitch,48.35186045
LeftFoot,0.566667,pitch,48.59514238
LeftFoot,0.6,pitch,48.68827022
LeftFoot,0.633333,pitch,48.64801512
LeftFoot,0.666667,pitch,48.62972009
LeftFoot,0.7,pitch,48.58370835
LeftFoot,0.733333,pitch,48.52579833
LeftFoot,0.766667,pitch,48.43840949
LeftFoot,0.8,pitch,48.41069432
LeftFoot,0.833333,pitch,48.33410287
LeftFoot,0.866667,pitch,48.29214714
LeftFoot,0.9,pitch,48.2633925
LeftFoot,0.933333,pitch,48.22063482
LeftFoot,0.966667,pitch,48.1609027
LeftFoot,1,pitch,48.15841179
LeftFoot,1.03333,pitch,48.16124628
LeftFoot,1.06667,pitch,48.15368799
LeftFoot,1.1,pitch,48.14862112
LeftFoot,1.13333,pitch,48.14767651
LeftFoot,1.16667,pitch,48.11677142
LeftFoot,1.2,pitch,48.09978155
LeftFoot,1.23333,pitch,48.09883783
LeftFoot,1.26667,pitch,48.13720104
LeftFoot,1.3,pitch,48.17799874
LeftFoot,1.33333,pitch,48.208081
LeftFoot,1.36667,pitch,48.19742126
LeftFoot,1.4,pitch,48.18006096
LeftFoot,1.43333,pitch,48.15875536
LeftFoot,1.46667,pitch,48.09283277
LeftFoot,1.5,pitch,48.02502416
LeftFoot,1.53333,pitch,47.93626204
LeftFoot,1.56667,pitch,47.92078495
LeftFoot,1.6,pitch,47.93087446
LeftFoot,1.63333,pitch,47.94344635
LeftFoot,1.66667,pitch,47.99530566
LeftFoot,1.7,pitch,48.04541736
LeftFoot,1.73333,pitch,48.06993416
LeftFoot,1.76667,pitch,48.04096101
LeftFoot,1.8,pitch,47.9905112
LeftFoot,1.83333,pitch,47.80719989
LeftFoot,1.86667,pitch,47.4747046
LeftFoot,1.9,pitch,46.94829892
LeftFoot,1.93333,pitch,46.32503888
LeftFoot,1.96667,pitch,45.63516828
LeftFoot,2,pitch,44.98907993
LeftFoot,2.03333,pitch,44.27964635
LeftFoot,2.06667,pitch,43.50121835
LeftFoot,2.1,pitch,42.9974649
LeftFoot,2.13333,pitch,43.02880844
LeftFoot,2.16667,pitch,43.09931153
LeftFoot,2.2,pitch,42.66986156
LeftFoot,2.23333,pitch,41.93553107
LeftFoot,2.26667,pitch,41.33572752
LeftFoot,2.3,pitch,39.97153848
LeftFoot,2.33333,pitch,38.57408137
LeftFoot,2.36667,pitch,37.56933218
LeftFoot,2.4,pitch,37.60179609
LeftFoot,2.43333,pitch,38.53686133
LeftFoot,2.46667,pitch,38.80192538
LeftFoot,2.5,pitch,38.09993628
LeftFoot,2.53333,pitch,36.01868122
LeftFoot,2.56667,pitch,30.39974995
LeftFoot,2.6,pitch,25.49916862
LeftFoot,2.63333,pitch,21.34660759
LeftFoot,2.66667,pitch,19.95695028
LeftFoot,2.7,pitch,21.12107805
LeftFoot,2.73333,pitch,23.15469459
LeftFoot,2.76667,pitch,28.15731057
LeftFoot,2.8,pitch,37.52618938
LeftFoot,2.83333,pitch,48.9438257
LeftFoot,2.86667,pitch,55.42024902
LeftFoot,2.9,pitch,56.04915415
LeftFoot,2.93333,pitch,55.35508756
LeftFoot,2.96667,pitch,55.4071274
LeftFoot,3,pitch,55.77283632
LeftFoot,3.03333,pitch,54.87781367
LeftFoot,3.06667,pitch,52.93269398
LeftFoot,3.1,pitch,50.26166489
LeftFoot,3.13333,pitch,47.33933537
LeftFoot,3.16667,pitch,43.55495511
LeftFoot,3.2,pitch,40.87242766
LeftFoot,3.23333,pitch,41.05528905
LeftFoot,3.26667,pitch,43.71423427
LeftFoot,3.3,pitch,42.75813503
LeftFoot,3.33333,pitch,34.7519691
LeftFoot,3.36667,pitch,27.08900063
LeftFoot,3.4,pitch,22.05015014
LeftFoot,3.43333,pitch,22.99507483
LeftFoot,3.46667,pitch,23.85459852
LeftFoot,3.5,pitch,25.60872025
LeftFoot,3.53333,pitch,28.15133197
LeftFoot,3.56667,pitch,37.28952795
LeftFoot,3.6,pitch,48.33548188
LeftFoot,3.63333,pitch,52.99557224
LeftFoot,3.66667,pitch,52.77499658
LeftFoot,3.7,pitch,57.62289812
LeftFoot,3.73333,pitch,58.66849113
LeftFoot,3.76667,pitch,60.50259529
LeftFoot,3.8,pitch,58.1760122
LeftFoot,3.83333,pitch,54.59477839
LeftFoot,3.86667,pitch,50.46645086
LeftFoot,3.9,pitch,47.04776502
LeftFoot,3.93333,pitch,43.9177485
LeftFoot,3.96667,pitch,41.96056784
LeftFoot,4,pitch,42.22880979
LeftFoot,4.03333,pitch,40.37518384
LeftFoot,4.06667,pitch,33.20669531
LeftFoot,4.1,pitch,24.05610455
LeftFoot,4.13333,pitch,15.21548628
LeftFoot,4.16667,pitch,16.6052992
LeftFoot,4.2,pitch,18.71681734
LeftFoot,4.23333,pitch,17.54633678
LeftFoot,4.26667,pitch,19.24322451
LeftFoot,4.3,pitch,26.97052024
LeftFoot,4.33333,pitch,40.54974511
LeftFoot,4.36667,pitch,48.87321535
LeftFoot,4.4,pitch,50.20595063
LeftFoot,4.43333,pitch,51.50679697
LeftFoot,4.46667,pitch,49.13155976
LeftFoot,4.5,pitch,50.03964255
LeftFoot,4.53333,pitch,51.25828648
LeftFoot,4.56667,pitch,50.35972615
LeftFoot,4.6,pitch,48.70250601
LeftFoot,4.63333,pitch,46.77442543
LeftFoot,4.66667,pitch,44.8506337
LeftFoot,4.7,pitch,43.08511028
LeftFoot,4.73333,pitch,42.15163378
LeftFoot,4.76667,pitch,41.47896198
LeftFoot,4.8,pitch,38.93121833
LeftFoot,4.83333,pitch,32.35130383
LeftFoot,4.86667,pitch,23.88273029
LeftFoot,4.9,pitch,17.74089814
LeftFoot,4.93333,pitch,16.00212457
LeftFoot,4.96667,pitch,18.50044369
LeftFoot,5,pitch,21.50035552
LeftFoot,5.03333,pitch,23.32392601
LeftFoot,5.06667,pitch,26.95534936
LeftFoot,5.1,pitch,34.20413041
LeftFoot,5.13333,pitch,43.57440697
LeftFoot,0,yaw,-0.583193491
LeftFoot,0.0333333,yaw,-67.60387327
LeftFoot,0.0666667,yaw,-76.0966219
LeftFoot,0.1,yaw,-76.81165656
LeftFoot,0.133333,yaw,-76.76628113
LeftFoot,0.166667,yaw,-76.69423166
LeftFoot,0.2,yaw,-76.63676926
LeftFoot,0.233333,yaw,-76.63790169
LeftFoot,0.266667,yaw,-76.65787853
LeftFoot,0.3,yaw,-76.64759394
LeftFoot,0.333333,yaw,-76.61943807
LeftFoot,0.366667,yaw,-76.60245263
LeftFoot,0.4,yaw,-76.56224087
LeftFoot,0.433333,yaw,-76.55416233
LeftFoot,0.466667,yaw,-76.62577105
LeftFoot,0.5,yaw,-76.97409828
LeftFoot,0.533333,yaw,-77.17340114
LeftFoot,0.566667,yaw,-77.22236338
LeftFoot,0.6,yaw,-77.13602908
LeftFoot,0.633333,yaw,-76.93130813
LeftFoot,0.666667,yaw,-76.75781222
LeftFoot,0.7,yaw,-76.62975793
LeftFoot,0.733333,yaw,-76.43468975
LeftFoot,0.766667,yaw,-76.40107675
LeftFoot,0.8,yaw,-76.3830436
LeftFoot,0.833333,yaw,-76.37137561
LeftFoot,0.866667,yaw,-76.29355118
LeftFoot,0.9,yaw,-76.27040344
LeftFoot,0.933333,yaw,-76.30635548
LeftFoot,0.966667,yaw,-76.28556113
LeftFoot,1,yaw,-76.21142551
LeftFoot,1.03333,yaw,-76.14998162
LeftFoot,1.06667,yaw,-76.01685168
LeftFoot,1.1,yaw,-75.93534755
LeftFoot,1.13333,yaw,-75.87540703
LeftFoot,1.16667,yaw,-75.83734822
LeftFoot,1.2,yaw,-75.79211162
LeftFoot,1.23333,yaw,-75.7052012
LeftFoot,1.26667,yaw,-75.65715579
LeftFoot,1.3,yaw,-75.66758188
LeftFoot,1.33333,yaw,-75.75550804
LeftFoot,1.36667,yaw,-75.80395995
LeftFoot,1.4,yaw,-75.79830356
LeftFoot,1.43333,yaw,-75.81053824
LeftFoot,1.46667,yaw,-75.76787589
LeftFoot,1.5,yaw,-75.7226508
LeftFoot,1.53333,yaw,-75.61257071
LeftFoot,1.56667,yaw,-75.5079364
LeftFoot,1.6,yaw,-75.55662926
LeftFoot,1.63333,yaw,-75.56692417
LeftFoot,1.66667,yaw,-75.4662233
LeftFoot,1.7,yaw,-75.23581291
LeftFoot,1.73333,yaw,-75.04807507
LeftFoot,1.76667,yaw,-74.95991374
LeftFoot,1.8,yaw,-74.88702706
LeftFoot,1.83333,yaw,-74.75019357
LeftFoot,1.86667,yaw,-74.66720439
LeftFoot,1.9,yaw,-74.85222218
LeftFoot,1.93333,yaw,-75.02419122
LeftFoot,1.96667,yaw,-75.12073811
LeftFoot,2,yaw,-75.20895559
LeftFoot,2.03333,yaw,-75.12217526
LeftFoot,2.06667,yaw,-74.66338919
LeftFoot,2.1,yaw,-74.18009504
LeftFoot,2.13333,yaw,-73.58993173
LeftFoot,2.16667,yaw,-72.80086267
LeftFoot,2.2,yaw,-71.72475584
LeftFoot,2.23333,yaw,-70.68276147
LeftFoot,2.26667,yaw,-69.92353558
LeftFoot,2.3,yaw,-68.96654694
LeftFoot,2.33333,yaw,-68.03386689
LeftFoot,2.36667,yaw,-67.2034824
LeftFoot,2.4,yaw,-67.2497336
LeftFoot,2.43333,yaw,-69.54291443
LeftFoot,2.46667,yaw,-75.63112859
LeftFoot,2.5,yaw,-85.89560793
LeftFoot,2.53333,yaw,-98.17216812
LeftFoot,2.56667,yaw,-106.4892169
LeftFoot,2.6,yaw,-106.6046423
LeftFoot,2.63333,yaw,-102.9036498
LeftFoot,2.66667,yaw,-97.1014648
LeftFoot,2.7,yaw,-91.34827052
LeftFoot,2.73333,yaw,-88.50147752
LeftFoot,2.76667,yaw,-88.95123247
LeftFoot,2.8,yaw,-92.29993376
LeftFoot,2.83333,yaw,-93.03750276
LeftFoot,2.86667,yaw,-89.86950176
LeftFoot,2.9,yaw,-91.12994015
LeftFoot,2.93333,yaw,-95.45275698
LeftFoot,2.96667,yaw,-99.59845778
LeftFoot,3,yaw,-93.96562736
LeftFoot,3.03333,yaw,-85.04863426
LeftFoot,3.06667,yaw,-79.62583549
LeftFoot,3.1,yaw,-79.46681616
LeftFoot,3.13333,yaw,-79.5664415
LeftFoot,3.16667,yaw,-76.9995226
LeftFoot,3.2,yaw,-71.8211227
LeftFoot,3.23333,yaw,-67.06670458
LeftFoot,3.26667,yaw,-66.18185517
LeftFoot,3.3,yaw,-75.29705791
LeftFoot,3.33333,yaw,-90.72730178
LeftFoot,3.36667,yaw,-102.6606875
LeftFoot,3.4,yaw,-103.0400195
LeftFoot,3.43333,yaw,-100.1164458
LeftFoot,3.46667,yaw,-96.12190574
LeftFoot,3.5,yaw,-91.76293474
LeftFoot,3.53333,yaw,-88.44998675
LeftFoot,3.56667,yaw,-87.38919051
LeftFoot,3.6,yaw,-87.49996214
LeftFoot,3.63333,yaw,-87.24764095
LeftFoot,3.66667,yaw,-87.70176606
LeftFoot,3.7,yaw,-102.8027437
LeftFoot,3.73333,yaw,-102.1432404
LeftFoot,3.76667,yaw,-91.07794084
LeftFoot,3.8,yaw,-81.12491051
LeftFoot,3.83333,yaw,-82.63286428
LeftFoot,3.86667,yaw,-83.57309359
LeftFoot,3.9,yaw,-79.91766897
LeftFoot,3.93333,yaw,-73.70285996
LeftFoot,3.96667,yaw,-70.63647909
LeftFoot,4,yaw,-71.50615414
LeftFoot,4.03333,yaw,-76.59776797
LeftFoot,4.06667,yaw,-88.36810007
LeftFoot,4.1,yaw,-99.73752472
LeftFoot,4.13333,yaw,-98.93629411
LeftFoot,4.16667,yaw,-95.40450275
LeftFoot,4.2,yaw,-92.35282656
LeftFoot,4.23333,yaw,-89.5713883
LeftFoot,4.26667,yaw,-87.61325813
LeftFoot,4.3,yaw,-89.26083168
LeftFoot,4.33333,yaw,-92.60739067
LeftFoot,4.36667,yaw,-93.39868297
LeftFoot,4.4,yaw,-95.57519734
LeftFoot,4.43333,yaw,-104.3150533
LeftFoot,4.46667,yaw,-100.7293773
LeftFoot,4.5,yaw,-96.55768607
LeftFoot,4.53333,yaw,-92.5563807
LeftFoot,4.56667,yaw,-88.88354531
LeftFoot,4.6,yaw,-84.61542553
LeftFoot,4.63333,yaw,-81.31779877
LeftFoot,4.66667,yaw,-77.30507713
LeftFoot,4.7,yaw,-74.12736397
LeftFoot,4.73333,yaw,-73.12197209
LeftFoot,4.76667,yaw,-75.66041857
LeftFoot,4.8,yaw,-82.83657901
LeftFoot,4.83333,yaw,-95.60568534
LeftFoot,4.86667,yaw,-104.5658096
LeftFoot,4.9,yaw,-104.8975301
LeftFoot,4.93333,yaw,-101.0964801
LeftFoot,4.96667,yaw,-96.74590997
LeftFoot,5,yaw,-92.79884083
LeftFoot,5.03333,yaw,-90.57019847
LeftFoot,5.06667,yaw,-89.80740674
LeftFoot,5.1,yaw,-91.23423691
LeftFoot,5.13333,yaw,-91.27744541
LeftHand,0,roll,0
LeftHand,0.0333333,roll,-0.2444758848
LeftHand,0.0666667,roll,-0.2663481389
LeftHand,0.1,roll,0.3407535499
LeftHand,0.133333,roll,1.258058577
LeftHand,0.166667,roll,2.201686105
LeftHand,0.2,roll,3.021375986
LeftHand,0.233333,roll,3.677565906
LeftHand,0.266667,roll,4.219145831
LeftHand,0.3,roll,4.620362193
LeftHand,0.333333,roll,4.846813457
LeftHand,0.366667,roll,4.962203387
LeftHand,0.4,roll,5.023822595
LeftHand,0.433333,roll,5.029837844
LeftHand,0.466667,roll,5.003477625
LeftHand,0.5,roll,4.93394914
LeftHand,0.533333,roll,4.838898181
LeftHand,0.566667,roll,4.747817361
LeftHand,0.6,roll,4.704467701
LeftHand,0.633333,roll,4.750919885
LeftHand,0.666667,roll,4.830427149
LeftHand,0.7,roll,4.938357422
LeftHand,0.733333,roll,5.044059577
LeftHand,0.766667,roll,5.222425075
LeftHand,0.8,roll,5.306077222
LeftHand,0.833333,roll,5.327284008
LeftHand,0.866667,roll,5.226993045
LeftHand,0.9,roll,5.168829814
LeftHand,0.933333,roll,5.182845537
LeftHand,0.966667,roll,5.192315137
LeftHand,1,roll,5.227017646
LeftHand,1.03333,roll,5.20518256
LeftHand,1.06667,roll,5.248718715
LeftHand,1.1,roll,5.291555269
LeftHand,1.13333,roll,5.335988201
LeftHand,1.16667,roll,5.358279376
LeftHand,1.2,roll,5.388176923
LeftHand,1.23333,roll,5.459631916
LeftHand,1.26667,roll,5.55734288
LeftHand,1.3,roll,5.615140749
LeftHand,1.33333,roll,5.671948523
LeftHand,1.36667,roll,5.793017907
LeftHand,1.4,roll,5.851366366
LeftHand,1.43333,roll,5.840482493
LeftHand,1.46667,roll,5.818743688
LeftHand,1.5,roll,5.909269185
LeftHand,1.53333,roll,6.06171967
LeftHand,1.56667,roll,6.225450323
LeftHand,1.6,roll,6.299418589
LeftHand,1.63333,roll,6.308067981
LeftHand,1.66667,roll,6.312305449
LeftHand,1.7,roll,6.279440599
LeftHand,1.73333,roll,6.245717773
LeftHand,1.76667,roll,6.185404785
LeftHand,1.8,roll,6.085323005
LeftHand,1.83333,roll,5.951515322
LeftHand,1.86667,roll,5.879122307
LeftHand,1.9,roll,5.795656554
LeftHand,1.93333,roll,5.686512136
LeftHand,1.96667,roll,5.908616225
LeftHand,2,roll,6.778660665
LeftHand,2.03333,roll,7.471532978
LeftHand,2.06667,roll,7.112035192
LeftHand,2.1,roll,5.883461517
LeftHand,2.13333,roll,4.233235605
LeftHand,2.16667,roll,2.68440325
LeftHand,2.2,roll,2.017931676
LeftHand,2.23333,roll,2.217468226
LeftHand,2.26667,roll,2.809491952
LeftHand,2.3,roll,2.878866509
LeftHand,2.33333,roll,2.435143581
LeftHand,2.36667,roll,5.786889181
LeftHand,2.4,roll,41.28450357
LeftHand,2.43333,roll,83.6381782
LeftHand,2.46667,roll,98.53371039
